Season,GROUP_NAME,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED,Category,POSS,OFF_RATING,DEF_RATING,NET_RATING,PACE,PTS_per100,AST_per100,REB_per100,STL_per100,BLK_per100,TOV_per100,OREB_per100,DREB_per100,FGM_per100,FGA_per100,FG3M_per100,FG3A_per100,EFG_PCT,TM_TOV_PCT,OREB_PCT,FTA_RATE,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_3PT,PCT_PTS_FT,PCT_AST_FGM,Lineup_BPM_OOF,Lineup_BPM_Final,Lineup_BPM_Final_Demeaned,Lineup_BPM_OOF_Demeaned
2021-22,D. DeRozan - N. Vucevic - Z. LaVine - A. Caruso - P. Williams,CHI,4,1,3,0.25,69.256667,51,132,0.386,16,53,0.302,19,20,0.95,10,48,58,33,11.0,12,7,9,20,25,137,-29.0,112,262,1154,756,18,20,16,673,20,16,463,26,32,295,26,17,16,19,1219,13,15,1241,1227,20,20,1252,207770,Traditional,144,95.1,115.3,-20.1,99.8,95.13888888888889,22.916666666666664,40.27777777777778,8.333333333333332,4.861111111111112,7.638888888888889,6.944444444444445,33.33333333333333,35.41666666666667,91.66666666666666,11.11111111111111,36.80555555555556,0.447,0.076,0.148,0.152,22.0,6.0,7.0,48.0,0.598,0.402,0.511,0.35,0.139,0.647,2.2905039661015034,-11.191241388100309,-14.836385880955905,-3.2637602101920753
2021-22,R. Bullock - S. Dinwiddie - D. Finney-Smith - M. Kleber - L. Doncic,DAL,14,6,8,0.429,59.146667,52,100,0.52,22,53,0.415,25,30,0.833,8,44,52,24,8.0,3,3,0,17,20,151,30.0,6,15,1250,689,19,19,21,331,15,16,339,20,20,335,32,19,20,22,1194,79,46,1,1219,29,18,7,177440,Traditional,118,128.0,100.8,27.1,96.57,127.96610169491525,20.33898305084746,44.06779661016949,2.5423728813559325,2.5423728813559325,6.779661016949152,6.779661016949152,37.28813559322034,44.06779661016949,84.7457627118644,18.64406779661017,44.91525423728814,0.63,0.068,0.192,0.3,13.0,11.0,10.0,56.0,0.47,0.53,0.397,0.437,0.166,0.462,10.444293851874388,18.023830484325767,14.37868599147017,4.890029675580809
2021-22,A. Horford - M. Smart - J. Brown - J. Tatum - D. Theis,BOS,6,4,2,0.667,55.783333,44,94,0.468,15,39,0.385,30,34,0.882,11,30,41,36,17.0,13,5,6,25,39,133,2.0,49,38,1002,447,20,23,23,527,21,22,367,15,17,311,19,30,26,16,1235,12,22,1227,1234,15,22,285,167350,Traditional,116,114.7,111.0,3.6,100.68,114.65517241379311,31.03448275862069,35.3448275862069,11.206896551724139,4.310344827586207,14.655172413793101,9.482758620689655,25.862068965517242,37.93103448275862,81.03448275862068,12.931034482758621,33.62068965517241,0.548,0.147,0.275,0.362,34.0,10.0,26.0,46.0,0.585,0.415,0.436,0.338,0.226,0.818,6.6145430428908965,1.8884245574875211,-1.7567199353680762,1.0602788665973177
2021-22,C. Paul - J. Crowder - M. Bridges - D. Ayton - C. Johnson,PHX,6,4,2,0.667,55.313333,58,98,0.592,9,29,0.31,10,15,0.667,6,35,41,37,7.0,7,2,1,21,23,135,7.0,49,38,1002,447,21,16,22,256,42,32,461,54,44,456,44,23,26,15,1183,27,80,866,1230,25,21,95,165940,Traditional,106,127.4,115.3,12.0,94.15,127.35849056603774,34.90566037735849,38.67924528301887,6.60377358490566,1.8867924528301887,6.60377358490566,5.660377358490567,33.0188679245283,54.71698113207547,92.45283018867924,8.49056603773585,27.358490566037734,0.638,0.066,0.143,0.153,19.0,10.0,10.0,68.0,0.704,0.296,0.726,0.2,0.074,0.638,8.681821840289023,9.537004400124296,5.891859907268699,3.1275576639954448
2021-22,B. Lopez - J. Holiday - W. Matthews - G. Antetokounmpo - G. Allen,MIL,8,4,4,0.5,54.996667,46,103,0.447,9,35,0.257,17,20,0.85,11,46,57,21,10.0,5,4,6,15,25,118,3.0,28,38,1208,537,22,22,20,561,42,24,490,29,32,331,19,18,17,29,1209,42,30,1227,1211,20,24,223,164990,Traditional,113,104.4,97.5,7.0,100.81,104.42477876106196,18.58407079646018,50.442477876106196,4.424778761061947,3.5398230088495577,8.849557522123893,9.734513274336283,40.707964601769916,40.707964601769916,91.1504424778761,7.964601769911504,30.973451327433626,0.49,0.088,0.241,0.194,19.0,15.0,11.0,58.0,0.66,0.34,0.627,0.229,0.144,0.457,2.7700006545884786,0.1753519201451983,-3.469792572710399,-2.7842635217051
2021-22,K. Durant - K. Irving - A. Drummond - S. Curry - B. Brown,BKN,4,0,4,0.0,51.45,38,79,0.481,10,24,0.417,19,21,0.905,11,29,40,22,28.0,11,7,5,35,24,105,-20.0,112,776,1208,776,23,26,27,514,36,43,337,26,30,304,19,32,29,26,1243,16,15,1218,1239,23,26,1245,154350,Traditional,104,101.0,119.0,-18.1,97.49,100.96153846153845,21.153846153846153,38.46153846153847,10.576923076923077,6.730769230769231,26.923076923076923,10.576923076923077,27.884615384615387,36.53846153846153,75.96153846153845,9.615384615384617,23.076923076923077,0.544,0.269,0.405,0.266,12.0,18.0,16.0,32.0,0.696,0.304,0.533,0.286,0.181,0.579,0.7700869690407757,-13.51143555644708,-17.156580049302676,-4.784177207252803
2021-22,B. Lopez - J. Holiday - W. Matthews - G. Antetokounmpo - B. Portis,MIL,6,5,1,0.833,49.86,41,86,0.477,14,33,0.424,11,20,0.55,7,50,57,18,21.0,10,5,6,16,21,107,11.0,49,27,410,412,24,24,24,518,23,25,333,50,32,506,38,16,17,33,1238,17,22,1227,1214,28,25,47,149580,Traditional,110,97.3,88.1,9.2,105.42,97.27272727272728,16.363636363636363,51.81818181818182,9.090909090909092,4.545454545454546,19.090909090909093,6.363636363636363,45.45454545454545,37.27272727272727,78.18181818181819,12.727272727272727,30.0,0.558,0.191,0.184,0.233,24.0,7.0,25.0,38.0,0.616,0.384,0.505,0.393,0.103,0.439,2.9095518394117206,9.750131617367845,6.104987124512248,-2.644712336881858
2021-22,S. Adams - T. Jones - D. Brooks - J. Jackson Jr. - D. Bane,MEM,3,1,2,0.333,49.601667,50,106,0.472,25,47,0.532,17,24,0.708,13,41,54,36,6.0,10,9,7,9,24,142,43.0,167,262,1002,708,25,21,19,523,14,19,176,29,26,448,16,20,19,16,1168,17,9,1234,1161,23,19,3,148805,Traditional,107,132.7,94.3,38.4,102.58,132.71028037383178,33.64485981308411,50.467289719626166,9.345794392523365,8.411214953271028,5.607476635514018,12.149532710280374,38.31775700934579,46.728971962616825,99.06542056074767,23.364485981308412,43.925233644859816,0.59,0.056,0.31,0.226,21.0,22.0,22.0,46.0,0.557,0.443,0.352,0.528,0.12,0.72,13.651361766834958,37.98549505540987,34.34035056255427,8.09709759054138
2020-21,C. Paul - J. Crowder - D. Booker - M. Bridges - D. Ayton,PHX,20,12,8,0.6,386.395,345,698,0.494,81,234,0.346,119,139,0.856,60,280,340,187,90.0,57,26,25,140,140,890,70.0,1,3,1287,502,1,1,1,522,1,1,412,1,1,365,1,1,1,1,1287,1,1,1287,1287,1,1,2,1159185,Traditional,784,113.5,104.9,8.7,97.27,113.5204081632653,23.852040816326532,43.36734693877551,7.270408163265306,3.316326530612245,11.479591836734695,7.653061224489796,35.714285714285715,44.005102040816325,89.03061224489795,10.331632653061225,29.846938775510207,0.552,0.115,0.216,0.199,143.0,84.0,73.0,358.0,0.665,0.335,0.593,0.273,0.134,0.542,3.8473480739240853,2.942946319582339,-5.893692625766025,-2.5375180989120003
2020-21,P. Tucker - B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo,MIL,20,13,7,0.65,258.863333,231,488,0.473,49,172,0.285,61,83,0.735,51,207,258,109,57.0,46,23,13,81,95,572,54.0,1,1,1283,495,2,2,2,535,3,2,508,2,2,454,2,2,2,2,1286,2,2,1284,1286,2,2,3,776590,Traditional,534,107.1,96.5,10.7,99.3,107.11610486891385,20.411985018726593,48.31460674157304,8.614232209737828,4.307116104868914,10.674157303370785,9.550561797752808,38.764044943820224,43.258426966292134,91.38576779026218,9.176029962546817,32.20973782771536,0.524,0.107,0.244,0.17,88.0,71.0,97.0,300.0,0.648,0.352,0.636,0.257,0.107,0.472,2.929699630925446,7.935935555266791,-0.9007033900815724,-3.4551665419106397
2020-21,C. Capela - B. Bogdanovic - J. Collins - K. Huerter - T. Young,ATL,14,7,7,0.5,155.956667,137,296,0.463,31,107,0.29,46,59,0.78,34,104,138,69,44.0,30,9,17,57,73,351,-9.0,6,11,1283,522,3,3,3,546,9,5,497,4,5,405,4,3,3,6,1284,3,9,1286,1284,3,4,1227,467870,Traditional,331,106.0,109.1,-3.0,101.72,106.04229607250755,20.84592145015106,41.69184290030212,9.06344410876133,2.719033232628399,13.293051359516618,10.27190332326284,31.419939577039273,41.389728096676734,89.42598187311178,9.365558912386707,32.3262839879154,0.515,0.133,0.25,0.199,49.0,36.0,46.0,160.0,0.639,0.361,0.604,0.265,0.131,0.504,1.3582272691897104,-5.320147477245894,-14.156786422594259,-5.026638903646376
2020-21,A. Rivers - A. Gordon - N. Jokic - M. Porter Jr. - F. Campazzo,DEN,9,4,5,0.444,150.211667,128,284,0.451,52,127,0.409,31,43,0.721,39,97,136,77,44.0,19,9,13,73,56,339,-40.0,21,40,1274,674,4,5,4,571,2,3,352,11,9,459,3,4,4,3,1284,7,9,1284,1285,5,5,1286,450635,Traditional,306,110.8,122.7,-11.9,98.26,110.78431372549021,25.163398692810457,44.44444444444444,6.209150326797386,2.941176470588235,14.37908496732026,12.745098039215685,31.699346405228756,41.830065359477125,92.81045751633987,16.99346405228758,41.50326797385621,0.542,0.144,0.278,0.151,25.0,49.0,14.0,128.0,0.553,0.447,0.448,0.46,0.091,0.602,5.2048090821817805,-4.557158390157702,-13.393797335506065,-1.180057090654305
2020-21,N. Batum - P. George - M. Morris Sr. - K. Leonard - R. Jackson,LAC,11,6,5,0.545,147.395,125,252,0.496,49,120,0.408,57,65,0.877,25,94,119,75,33.0,25,11,5,52,62,356,19.0,11,18,1274,521,5,6,5,521,3,4,353,3,4,346,5,5,5,5,1283,5,5,1262,1282,4,3,20,442185,Traditional,295,120.7,114.6,6.1,95.91,120.67796610169492,25.423728813559322,40.33898305084746,8.47457627118644,3.728813559322034,11.186440677966102,8.47457627118644,31.864406779661014,42.3728813559322,85.42372881355932,16.610169491525422,40.67796610169492,0.593,0.112,0.198,0.258,43.0,36.0,34.0,102.0,0.524,0.476,0.427,0.413,0.16,0.6,7.581735938811123,10.759234029514785,1.9225950841664208,1.1968697659750376
2020-21,D. Lillard - C. McCollum - R. Covington - J. Nurkic - N. Powell,POR,6,2,4,0.333,111.855,103,199,0.518,30,73,0.411,46,57,0.807,19,80,99,63,25.0,18,17,11,45,46,282,47.0,49,115,1250,685,6,7,7,338,10,9,351,4,7,392,8,7,6,7,1280,8,3,1283,1280,8,7,5,335565,Traditional,226,124.8,103.1,21.7,97.41,124.7787610619469,27.876106194690266,43.80530973451327,7.964601769911504,7.52212389380531,11.061946902654867,8.4070796460177,35.39823008849557,45.57522123893805,88.05309734513274,13.274336283185843,32.30088495575221,0.593,0.111,0.228,0.286,43.0,23.0,35.0,126.0,0.633,0.367,0.518,0.319,0.163,0.612,7.784514405578284,18.300452371996272,9.463813426647908,1.399648232742198
2020-21,D. Green - T. Harris - S. Curry - J. Embiid - B. Simmons,PHI,7,5,2,0.714,109.195,131,209,0.627,33,76,0.434,37,48,0.771,16,78,94,77,22.0,26,11,3,38,45,332,94.0,36,29,1041,439,7,4,6,210,7,7,332,8,8,408,13,9,8,3,1277,4,5,1215,1276,9,6,1,327585,Traditional,233,142.5,103.5,39.0,101.76,142.4892703862661,33.047210300429185,40.343347639484975,11.158798283261802,4.721030042918455,9.44206008583691,6.866952789699571,33.47639484978541,56.22317596566524,89.69957081545064,14.163090128755366,32.61802575107296,0.706,0.094,0.282,0.23,47.0,27.0,42.0,150.0,0.636,0.364,0.59,0.298,0.111,0.588,12.527972351767168,37.25257876054872,28.41593981520036,6.143106178931083
2020-21,J. Crowder - D. Booker - C. Payne - M. Bridges - D. Ayton,PHX,18,13,5,0.722,103.483333,91,168,0.542,25,56,0.446,34,41,0.829,13,76,89,58,29.0,18,9,8,54,37,241,21.0,3,1,1274,438,8,8,11,320,13,14,325,9,10,386,16,10,10,8,1282,8,9,1278,1283,10,10,15,310450,Traditional,211,114.2,103.8,10.4,98.1,114.21800947867298,27.488151658767773,42.18009478672986,8.530805687203792,4.265402843601896,13.744075829383887,6.161137440758294,36.018957345971565,43.127962085308056,79.62085308056872,11.848341232227488,26.540284360189574,0.616,0.137,0.198,0.244,47.0,19.0,28.0,110.0,0.667,0.333,0.548,0.311,0.141,0.637,5.703362548913093,8.20867398945089,-0.6279649558974736,-0.6815036239229926
2020-21,B. Bogdanovic - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,10,6,4,0.6,102.25,82,173,0.474,36,90,0.4,45,59,0.763,12,81,93,36,27.0,15,8,10,46,50,245,28.0,13,18,1250,502,9,11,10,533,5,6,355,6,5,411,19,6,9,15,1281,10,14,1280,1281,7,9,9,306750,Traditional,213,115.0,102.4,12.7,99.76,115.02347417840375,16.901408450704224,43.66197183098591,7.042253521126761,3.755868544600939,12.676056338028168,5.633802816901409,38.028169014084504,38.497652582159624,81.2206572769953,16.901408450704224,42.25352112676056,0.578,0.127,0.232,0.341,36.0,20.0,23.0,82.0,0.48,0.52,0.376,0.441,0.184,0.439,6.47273679944451,17.112711082247873,8.27607213689951,0.08787062660842437
2020-21,P. Tucker - J. Holiday - K. Middleton - G. Antetokounmpo - P. Connaughton,MIL,15,9,6,0.6,99.821667,89,179,0.497,28,75,0.373,41,68,0.603,24,63,87,48,20.0,20,10,4,43,55,247,34.0,5,6,1281,502,10,10,8,520,11,8,397,7,3,517,6,12,11,11,1274,6,7,1245,1279,6,8,7,299465,Traditional,206,119.9,101.9,18.0,99.78,119.90291262135922,23.300970873786408,42.23300970873786,9.70873786407767,4.854368932038835,9.70873786407767,11.650485436893204,30.582524271844658,43.203883495145625,86.89320388349515,13.592233009708737,36.407766990291265,0.575,0.097,0.284,0.38,37.0,27.0,39.0,96.0,0.581,0.419,0.494,0.34,0.166,0.539,6.85637064722778,16.18192680419544,7.345287858847078,0.4715044743916943
2020-21,C. Capela - B. Bogdanovic - J. Collins - T. Young - D. Hunter,ATL,5,4,1,0.8,98.401667,91,179,0.508,19,58,0.328,20,28,0.714,19,80,99,50,23.0,14,9,6,27,37,221,29.0,71,40,407,412,11,8,8,344,18,13,480,22,19,460,8,7,6,9,1278,11,9,1268,1274,10,11,8,295205,Traditional,194,113.9,98.0,16.0,95.12,113.91752577319588,25.773195876288657,51.03092783505154,7.216494845360824,4.639175257731959,11.855670103092782,9.793814432989691,41.23711340206185,46.90721649484536,92.26804123711341,9.793814432989691,29.896907216494846,0.561,0.119,0.244,0.156,35.0,24.0,18.0,116.0,0.676,0.324,0.652,0.258,0.09,0.549,4.965466753554565,12.956502835468314,4.11986389011995,-1.419399419281521
2020-21,T. Harris - S. Curry - J. Embiid - B. Simmons - F. Korkmaz,PHI,6,3,3,0.5,84.015,77,146,0.527,22,47,0.468,27,41,0.659,9,71,80,49,24.0,10,12,2,39,29,203,25.0,49,62,1192,522,12,12,13,331,16,17,322,12,10,509,33,11,12,10,1279,17,4,1135,1277,15,12,11,252045,Traditional,180,112.8,100.6,12.2,101.98,112.77777777777777,27.22222222222222,44.44444444444444,5.555555555555555,6.666666666666667,13.333333333333334,5.0,39.44444444444444,42.77777777777778,81.11111111111111,12.222222222222221,26.111111111111114,0.603,0.133,0.167,0.281,18.0,10.0,43.0,86.0,0.678,0.322,0.542,0.325,0.133,0.636,5.696749502088995,8.325625959273475,-0.5110129860748884,-0.6881166707470907
2020-21,D. Rose - T. Gibson - R. Bullock - J. Randle - R. Barrett,NYK,5,1,4,0.2,77.911667,57,149,0.383,24,56,0.429,16,20,0.8,22,52,74,30,20.0,12,4,10,25,23,154,-26.0,71,248,1250,745,13,17,12,699,14,14,333,27,30,393,7,13,13,19,1274,12,29,1280,1272,20,17,1283,233735,Traditional,157,98.1,113.2,-15.1,97.34,98.08917197452229,19.10828025477707,47.13375796178344,7.643312101910828,2.547770700636943,12.738853503184714,14.012738853503185,33.12101910828025,36.30573248407643,94.90445859872611,15.286624203821656,35.6687898089172,0.463,0.127,0.28,0.134,15.0,32.0,10.0,52.0,0.624,0.376,0.429,0.468,0.104,0.526,1.9660167424315524,-13.511357019040371,-22.347995964388737,-4.418849430404533
2020-21,T. Hardaway Jr. - K. Porzingis - D. Finney-Smith - M. Kleber - L. Doncic,DAL,6,3,3,0.5,76.601667,68,132,0.515,32,64,0.5,23,38,0.605,11,43,54,37,21.0,7,5,10,40,33,191,14.0,49,62,1192,522,14,14,15,340,8,10,185,15,12,516,21,17,19,14,1276,22,20,1280,1278,12,14,27,229805,Traditional,152,125.7,115.7,10.0,95.56,125.6578947368421,24.342105263157894,35.526315789473685,4.605263157894736,3.289473684210526,13.815789473684212,7.236842105263158,28.289473684210524,44.73684210526316,86.8421052631579,21.052631578947366,42.10526315789473,0.636,0.138,0.275,0.288,20.0,25.0,7.0,50.0,0.515,0.485,0.377,0.503,0.12,0.544,8.686901042201656,4.290592038320291,-4.546046907028073,2.3020348693655706
2020-21,M. Conley - B. Bogdanovic - R. Gobert - R. O'Neale - D. Mitchell,UTA,5,4,1,0.8,70.021667,70,133,0.526,36,64,0.563,21,29,0.724,18,34,52,39,16.0,10,5,6,20,32,197,21.0,71,40,407,412,15,13,14,332,5,10,174,18,15,458,11,24,22,13,1270,17,20,1268,1265,13,13,15,210065,Traditional,142,138.7,129.4,9.3,95.28,138.73239436619718,27.464788732394368,36.61971830985916,7.042253521126761,3.5211267605633805,11.267605633802818,12.676056338028168,23.943661971830984,49.29577464788733,93.66197183098592,25.352112676056336,45.07042253521127,0.662,0.113,0.358,0.218,13.0,31.0,4.0,62.0,0.519,0.481,0.345,0.548,0.107,0.557,12.522169474393234,12.604695330122881,3.7680563847745177,6.137303301557148
2020-21,K. Durant - B. Griffin - J. Harden - K. Irving - J. Harris,BKN,6,5,1,0.833,64.25,64,114,0.561,23,52,0.442,34,35,0.971,11,50,61,41,17.0,12,9,6,30,29,185,49.0,49,29,407,411,16,15,17,295,15,16,331,9,13,329,21,14,14,12,1271,12,9,1268,1275,15,15,4,192750,Traditional,137,135.0,100.7,34.3,101.6,135.03649635036496,29.927007299270077,44.52554744525548,8.75912408759124,6.569343065693431,12.408759124087592,8.02919708029197,36.496350364963504,46.715328467153284,83.21167883211679,16.78832116788321,37.95620437956204,0.662,0.124,0.26,0.307,35.0,15.0,24.0,68.0,0.544,0.456,0.443,0.373,0.184,0.641,11.499903148614678,32.35133936269827,23.514700417349907,5.115036975778592
2020-21,K. Durant - B. Griffin - K. Irving - J. Harris - B. Brown,BKN,7,5,2,0.714,63.556667,48,113,0.425,17,47,0.362,21,23,0.913,11,50,61,27,17.0,6,10,6,21,20,134,-16.0,36,29,1041,439,17,21,18,619,20,17,406,18,24,337,21,14,14,20,1271,27,7,1268,1268,24,21,1273,190670,Traditional,136,98.5,112.8,-14.3,101.58,98.52941176470588,19.852941176470587,44.85294117647059,4.411764705882353,7.352941176470589,12.5,8.088235294117647,36.76470588235294,35.294117647058826,83.08823529411765,12.5,34.55882352941176,0.5,0.125,0.162,0.204,8.0,15.0,4.0,38.0,0.584,0.416,0.463,0.381,0.157,0.563,1.9185564010389546,-9.543601911914259,-18.38024085726262,-4.466309771797131
2020-21,J. Valanciunas - K. Anderson - D. Brooks - J. Jackson Jr. - J. Morant,MEM,5,1,4,0.2,63.45,64,124,0.516,8,28,0.286,22,29,0.759,17,37,54,36,15.0,9,5,7,22,28,158,-25.0,71,248,1250,745,18,15,16,339,44,32,498,16,15,413,12,22,19,15,1268,19,20,1275,1269,17,16,1282,190350,Traditional,132,119.7,138.6,-18.9,99.86,119.6969696969697,27.27272727272727,40.909090909090914,6.8181818181818175,3.787878787878788,11.363636363636363,12.878787878787879,28.030303030303028,48.484848484848484,93.93939393939394,6.0606060606060606,21.21212121212121,0.548,0.114,0.317,0.234,19.0,24.0,14.0,96.0,0.774,0.226,0.709,0.152,0.139,0.563,2.680995815211116,-5.6810154087132245,-14.517654354061587,-3.7038703576249694
2020-21,D. Favors - B. Bogdanovic - J. Clarkson - R. O'Neale - D. Mitchell,UTA,9,6,3,0.667,61.985,52,112,0.464,26,63,0.413,24,29,0.828,14,41,55,25,17.0,5,4,1,26,26,154,4.0,21,18,1192,447,19,19,20,543,12,12,348,13,15,387,15,19,17,21,1271,37,29,923,1273,18,17,172,185955,Traditional,129,119.4,113.6,5.7,101.06,119.3798449612403,19.379844961240313,42.63565891472868,3.875968992248062,3.10077519379845,13.178294573643413,10.852713178294573,31.782945736434108,40.310077519379846,86.82170542635659,20.155038759689923,48.837209302325576,0.58,0.132,0.267,0.259,21.0,20.0,8.0,44.0,0.438,0.563,0.338,0.506,0.156,0.481,7.394354163523928,3.6100507477104586,-5.226588197637906,1.009487990687842
2020-21,T. Hardaway Jr. - K. Porzingis - B. Marjanovic - D. Finney-Smith - L. Doncic,DAL,3,1,2,0.333,57.35,54,113,0.478,17,42,0.405,21,25,0.84,19,42,61,33,13.0,6,2,3,18,24,146,3.0,158,248,1041,685,20,18,18,530,20,19,354,18,23,369,8,18,14,17,1262,27,68,1215,1260,19,19,215,172050,Traditional,117,124.8,124.3,0.4,97.09,124.78632478632478,28.205128205128204,52.13675213675214,5.128205128205128,1.7094017094017095,11.11111111111111,16.23931623931624,35.8974358974359,46.15384615384615,96.58119658119658,14.529914529914532,35.8974358974359,0.553,0.111,0.371,0.221,16.0,17.0,7.0,66.0,0.628,0.372,0.507,0.349,0.144,0.611,7.76938886994334,11.112037260156955,2.275398314808591,1.3845226971072542
2020-21,J. Crowder - D. Booker - C. Payne - D. Ayton - C. Johnson,PHX,18,11,7,0.611,55.01,46,102,0.451,18,37,0.486,15,15,1.0,11,44,55,22,10.0,4,5,6,20,21,125,9.0,3,4,1283,501,21,23,21,570,19,20,319,31,36,1,21,16,17,24,1252,51,20,1268,1265,22,23,56,165030,Traditional,110,113.6,104.5,9.1,96.42,113.63636363636364,20.0,50.0,3.6363636363636362,4.545454545454546,9.090909090909092,10.0,40.0,41.81818181818181,92.72727272727272,16.363636363636363,33.63636363636363,0.539,0.091,0.224,0.147,10.0,20.0,7.0,50.0,0.637,0.363,0.448,0.432,0.12,0.478,6.213433720785544,2.39931385567931,-6.437325089669054,-0.17143245205054125
2020-21,B. Lopez - J. Holiday - K. Middleton - G. Antetokounmpo - P. Connaughton,MIL,13,11,2,0.846,52.553333,40,89,0.449,8,30,0.267,19,26,0.731,13,40,53,22,11.0,5,7,5,11,32,107,4.0,8,4,1041,410,22,26,23,575,44,30,513,23,20,457,16,20,21,24,1257,37,15,1262,1230,13,25,172,157660,Traditional,107,100.0,100.0,0.0,95.9,100.0,20.5607476635514,49.532710280373834,4.672897196261682,6.5420560747663545,10.2803738317757,12.149532710280374,37.38317757009346,37.38317757009346,83.17757009345794,7.476635514018691,28.037383177570092,0.494,0.103,0.269,0.292,15.0,16.0,9.0,58.0,0.663,0.337,0.598,0.224,0.178,0.55,1.2038331999924066,-2.8285837988192446,-11.665222744167608,-5.1810329728436795
2020-21,N. Batum - P. George - M. Morris Sr. - R. Jackson - T. Mann,LAC,6,4,2,0.667,49.481667,51,81,0.63,20,36,0.556,24,26,0.923,2,33,35,23,8.0,11,5,1,18,21,146,22.0,49,40,1041,447,23,20,24,209,17,21,175,13,20,332,171,26,34,23,1239,16,20,923,1260,22,19,14,148445,Traditional,100,146.0,125.3,20.7,96.52,146.0,23.0,35.0,11.0,5.0,8.0,2.0,33.0,51.0,81.0,20.0,36.0,0.753,0.08,0.133,0.321,18.0,4.0,14.0,48.0,0.556,0.444,0.425,0.411,0.164,0.451,14.067376393487022,38.33994344666998,29.503304501321615,7.682510220650936
